"","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","fdr"
"973","ebi-a-GCST005838","PRSS8","PRSS8","Stroke","Inverse variance weighted",17,0.0430985512113491,0.0331283747731559,0.193273585431975,0.48715105332884
"974","ebi-a-GCST005838","PRTG","PRTG","Stroke","Wald ratio",1,-0.492240322580645,0.111618225806452,1.03353741489337e-05,0.000271182831057302
"978","ebi-a-GCST005838","PTPRM","PTPRM","Stroke","Wald ratio",1,0.660838709677419,0.10329,1.5753220200074e-10,9.41003525781017e-09
"980","ebi-a-GCST005838","PTS","PTS","Stroke","Inverse variance weighted",17,0.0445691723013242,0.0354413242389027,0.208555209239214,0.508434367019146
"981","ebi-a-GCST005838","PVR","PVR","Stroke","Wald ratio",1,-0.109967537826685,0.117440027510316,0.349081757560558,0.636723823998029
"982","ebi-a-GCST005838","QDPR","QDPR","Stroke","Wald ratio",1,0.0488038514442916,0.139484181568088,0.726422698661564,0.874354437938838
"985","ebi-a-GCST005838","RBKS","RBKS","Stroke","Wald ratio",1,0.12370371389271,0.137509215955983,0.368331518734625,0.650527462877161
"987","ebi-a-GCST005838","REG4","REG4","Stroke","Wald ratio",1,0.0748975240715268,0.137486519944979,0.585916754234961,0.798190620626804
"989","ebi-a-GCST005838","REN","REN","Stroke","Wald ratio",1,-0.0837718019257221,0.136844154057772,0.540425693378553,0.771836974736697
"990","ebi-a-GCST005838","RET","RET","Stroke","Inverse variance weighted",2,-0.0361290319401603,0.0948393010028118,0.703240348412962,0.86178617846749
"991","ebi-a-GCST005838","RGMA","RGMA","Stroke","Wald ratio",1,-0.246240715268226,0.135541127922971,0.0692595034277971,0.288667155678243
"993","ebi-a-GCST005838","ROBO1","ROBO1","Stroke","Wald ratio",1,0.941812903225806,0.116814032258065,7.4750960098029e-16,6.35949455985504e-14
"995","ebi-a-GCST005838","ROR1","ROR1","Stroke","Wald ratio",1,0.152806052269601,0.136479642365887,0.262873495405596,0.562084796916383
"997","ebi-a-GCST005838","RTBDN","RTBDN","Stroke","Wald ratio",1,-0.410825309491059,0.14125447042641,0.00363276697853275,0.0361666428802507
"998","ebi-a-GCST005838","RTN4R","RTN4R","Stroke","Inverse variance weighted",17,0.0303277854587359,0.0377080270353668,0.421235691697508,0.691590178035528
"1001","ebi-a-GCST005838","SCARF2","SCARF2","Stroke","Wald ratio",1,0.0441156808803301,0.122083493810179,0.717832858893313,0.870327090386361
"1002","ebi-a-GCST005838","SCGB3A2","SCGB3A2","Stroke","Wald ratio",1,0.0922964236588721,0.139972489683631,0.509645528522183,0.751288958427949
"1004","ebi-a-GCST005838","SDC1","SDC1","Stroke","Wald ratio",1,0.140335967741935,0.116544677419355,0.228535936439782,0.528692706762389
"1005","ebi-a-GCST005838","SELPLG","SELPLG","Stroke","Wald ratio",1,-0.1703507565337,0.135535625859697,0.208800460917929,0.508434367019146
"1007","ebi-a-GCST005838","SERPINE1","SERPINE1","Stroke","Wald ratio",1,0.0381862448418157,0.142477303988996,0.788686745036511,0.903955107854666
"1008","ebi-a-GCST005838","SETMAR","SETMAR","Stroke","Wald ratio",1,0.448377419354839,0.114882258064516,9.50351676008876e-05,0.0018109040761022
"1009","ebi-a-GCST005838","SEZ6L2","SEZ6L2","Stroke","Wald ratio",1,-0.162993548387097,0.10864935483871,0.133567879636522,0.41619514104277
"1010","ebi-a-GCST005838","SFRP1","SFRP1","Stroke","Inverse variance weighted",17,-0.0143160322412208,0.0383850548507308,0.709179335887785,0.864379203946632
"1016","ebi-a-GCST005838","SKAP1","SKAP1","Stroke","Wald ratio",1,0.132828610729023,0.143364511691884,0.354181158465842,0.640940970224132
"1017","ebi-a-GCST005838","SLAMF1","SLAMF1","Stroke","Wald ratio",1,0.838635483870968,0.121915483870968,6.03475250752155e-12,4.03394468211113e-10
"1018","ebi-a-GCST005838","SLC16A1","SLC16A1","Stroke","Wald ratio",1,-0.00931777166437414,0.146533700137552,0.949298359072869,0.978555170324885
"1019","ebi-a-GCST005838","SLIT2","SLIT2","Stroke","Wald ratio",1,0.246145804676754,0.14797386519945,0.0962241777669754,0.350588263183086
"1020","ebi-a-GCST005838","SLITRK2","SLITRK2","Stroke","Wald ratio",1,0.725448387096774,0.117041612903226,5.71092477070687e-10,2.99690117640365e-08
"1021","ebi-a-GCST005838","SLITRK6","SLITRK6","Stroke","Wald ratio",1,0.00428752407152682,0.140037138927098,0.975574944663611,0.988425354436336
"1022","ebi-a-GCST005838","SMAD5","SMAD5","Stroke","Wald ratio",1,-0.467382258064516,0.11744064516129,6.89930895029534e-05,0.00138851683712933
"1023","ebi-a-GCST005838","SMOC1","SMOC1","Stroke","Inverse variance weighted",17,0.0411817187436838,0.0361476141987286,0.254592560509626,0.554263344210178
"1025","ebi-a-GCST005838","SNCG","SNCG","Stroke","Wald ratio",1,-0.197388709677419,0.092563064516129,0.0329675614333849,0.185669867049605
"1026","ebi-a-GCST005838","SORD","SORD","Stroke","Inverse variance weighted",2,0.198793709591781,0.0907163252935901,0.0284244895582291,0.167327487941766
"1027","ebi-a-GCST005838","SOST","SOST","Stroke","Inverse variance weighted",17,-0.0253078022060764,0.0434833504287225,0.560559055623977,0.782306487834877
"1028","ebi-a-GCST005838","SPARCL1","SPARCL1","Stroke","Wald ratio",1,0.0382403026134801,0.121118019257221,0.752209268942585,0.88578855565931
"1029","ebi-a-GCST005838","SPINK6","SPINK6","Stroke","Inverse variance weighted",17,-0.00107966892636122,0.0443767533906829,0.980589697929041,0.990111698232614
"1030","ebi-a-GCST005838","SPINT1","SPINT1","Stroke","Wald ratio",1,0.105434677419355,0.118599516129032,0.374004404901298,0.653809070211951
"1031","ebi-a-GCST005838","SPON1","SPON1","Stroke","Wald ratio",1,-0.512490322580645,0.110344516129032,3.40972618710583e-06,0.000101838364577656
"1032","ebi-a-GCST005838","SPON2","SPON2","Stroke","Wald ratio",1,-0.118951129032258,0.118614838709677,0.315940408426318,0.61053088686619
"1033","ebi-a-GCST005838","SSC4D","SSC4D","Stroke","Inverse variance weighted",2,-0.0625704176667961,0.119431449896911,0.600346457885645,0.808230263091883
"1034","ebi-a-GCST005838","SSC5D","SSC5D","Stroke","Inverse variance weighted",17,-0.0714940466450275,0.0357224235717781,0.0453517480677928,0.226154587389571
"1036","ebi-a-GCST005838","STC1","STC1","Stroke","Wald ratio",1,0.458248387096774,0.117241935483871,9.28438002687728e-05,0.00179147057906928
"1037","ebi-a-GCST005838","STC2","STC2","Stroke","Wald ratio",1,0.920941935483871,0.116111451612903,2.16455180135463e-15,1.78734681832445e-13
"1038","ebi-a-GCST005838","SULT2A1","SULT2A1","Stroke","Inverse variance weighted",17,0.0537086545615692,0.0429348340347174,0.21095846549485,0.511014574526998
"1039","ebi-a-GCST005838","SUMF2","SUMF2","Stroke","Wald ratio",1,0.546391935483871,0.114082419354839,1.67239849842899e-06,5.366010039245e-05
"1040","ebi-a-GCST005838","SUSD2","SUSD2","Stroke","Wald ratio",1,-0.0985213204951857,0.129470426409904,0.446683243758483,0.710741086904355
"1042","ebi-a-GCST005838","TBC1D17","TBC1D17","Stroke","Wald ratio",1,0.553627419354839,0.114587258064516,1.3551367241412e-06,4.44976181640516e-05
"1043","ebi-a-GCST005838","TCN2","TCN2","Stroke","Inverse variance weighted",17,0.00679352193686322,0.0311744272226671,0.827491674894697,0.920436956127917
"1044","ebi-a-GCST005838","TFF1","TFF1","Stroke","Inverse variance weighted",17,0.0355550617739049,0.0405470282310212,0.380549359910569,0.659297949983908
"1045","ebi-a-GCST005838","TFF2","TFF2","Stroke","Wald ratio",1,0.0436220082530949,0.137428748280605,0.750928383973921,0.885253595635853
"1046","ebi-a-GCST005838","TFPI","TFPI","Stroke","Wald ratio",1,0.130160797799175,0.134308528198074,0.332486371369904,0.625012043937734
"1049","ebi-a-GCST005838","TGFBI","TGFBI","Stroke","Wald ratio",1,-0.173958064516129,0.107084193548387,0.104269554410512,0.363422438246448
"1050","ebi-a-GCST005838","TGFBR2","TGFBR2","Stroke","Wald ratio",1,-0.33636935483871,0.114202419354839,0.00322559766755888,0.0328111067089549
"1051","ebi-a-GCST005838","TGFBR3","TGFBR3","Stroke","Inverse variance weighted",2,-0.281120553788353,0.199843577806162,0.159515485657774,0.449393642246661
"1052","ebi-a-GCST005838","THBD","THBD","Stroke","Wald ratio",1,0.167158064516129,0.114148709677419,0.143087812257288,0.428653392629347
"1053","ebi-a-GCST005838","THBS2","THBS2","Stroke","Wald ratio",1,-0.237317741935484,0.11365564516129,0.0367940610521986,0.199227244752261
"1054","ebi-a-GCST005838","THBS4","THBS4","Stroke","Wald ratio",1,-0.684704838709677,0.116727741935484,4.46897301445774e-09,2.12654944713392e-07
"1056","ebi-a-GCST005838","THY1","THY1","Stroke","Inverse variance weighted",17,0.0177362366688037,0.0436828034196255,0.684725469263654,0.852782484524296
"1058","ebi-a-GCST005838","TIMP1","TIMP1","Stroke","Wald ratio",1,0.791724193548387,0.118812096774194,2.6707908379949e-11,1.6849989388024e-09
"1059","ebi-a-GCST005838","TMPRSS5","TMPRSS5","Stroke","Inverse variance weighted",2,-0.0744019438314859,0.147352733427022,0.613612158213377,0.815873139561475
"1064","ebi-a-GCST005838","TNFRSF11B","TNFRSF11B","Stroke","Wald ratio",1,0.0881189821182944,0.129500550206327,0.496217944522565,0.742409741138876
"1065","ebi-a-GCST005838","TNFRSF12A","TNFRSF12A","Stroke","Inverse variance weighted",17,-0.000852818922636849,0.0345806838818086,0.980324793891246,0.990111698232614
"1067","ebi-a-GCST005838","TNFRSF1A","TNFRSF1A","Stroke","Inverse variance weighted",17,0.0114185390140471,0.0445189296518044,0.797574603902438,0.908184151455944
"1073","ebi-a-GCST005838","TNFSF11","TNFSF11","Stroke","Wald ratio",1,-0.00157612104539202,0.140407152682256,0.991043645470312,0.99618869840956
"1074","ebi-a-GCST005838","TNFSF13","TNFSF13","Stroke","Wald ratio",1,0.0732338376891334,0.132773314993122,0.581242683677653,0.797321556809982
"1075","ebi-a-GCST005838","TNFSF13B","TNFSF13B","Stroke","Wald ratio",1,0.526264516129032,0.112275967741935,2.76912847467689e-06,8.31478951086135e-05
"1076","ebi-a-GCST005838","TNR","TNR","Stroke","Wald ratio",1,-1.01734032258064,0.112770967741935,1.85876472924243e-19,1.93277110272153e-17
"1077","ebi-a-GCST005838","TNXB","TNXB","Stroke","Wald ratio",1,-0.190650618982118,0.130602888583219,0.144352369271713,0.429765935026867
"1079","ebi-a-GCST005838","TREM2","TREM2","Stroke","Inverse variance weighted",17,-0.00663479717037855,0.0421517809910639,0.874927615951247,0.942919930735732
"1080","ebi-a-GCST005838","TYRO3","TYRO3","Stroke","Wald ratio",1,0.0540051612903226,0.102986612903226,0.60000723376425,0.808230263091883
"1081","ebi-a-GCST005838","ULBP2","ULBP2","Stroke","Inverse variance weighted",17,-0.00135392910684967,0.0343560456322317,0.9685644970271,0.986126863246993
"1082","ebi-a-GCST005838","VASN","VASN","Stroke","Wald ratio",1,-0.574108064516129,0.114627419354839,5.48642423134862e-07,1.90162173203843e-05
"1083","ebi-a-GCST005838","VEGFA","VEGFA","Stroke","Wald ratio",1,-0.0284385144429161,0.122453782668501,0.816352575741685,0.915482267383575
"1084","ebi-a-GCST005838","VEGFD","VEGFD","Stroke","Wald ratio",1,0.0447537826685007,0.142275103163686,0.753097215067713,0.88578855565931
"1085","ebi-a-GCST005838","VMO1","VMO1","Stroke","Inverse variance weighted",17,0.0470860641737158,0.0337272361029244,0.162689116674331,0.452675614532392
"1087","ebi-a-GCST005838","VSIG4","VSIG4","Stroke","Inverse variance weighted",17,0.0416630420543382,0.0377521107382861,0.269768844963941,0.569476175029938
"1088","ebi-a-GCST005838","VSTM2L","VSTM2L","Stroke","Wald ratio",1,-0.0911665749656121,0.147090784044017,0.535390780228405,0.76969916299784
"1089","ebi-a-GCST005838","VWA1","VWA1","Stroke","Inverse variance weighted",17,-0.0325805168123794,0.0417439154242916,0.435105213924306,0.701566968964264
"1091","ebi-a-GCST005838","VWF","VWF","Stroke","Inverse variance weighted",17,0.0588080521416965,0.0413094319642727,0.154562682913673,0.442553761603054
"1093","ebi-a-GCST005838","WFIKKN1","WFIKKN1","Stroke","Wald ratio",1,1.09464193548387,0.11253,2.30052571606708e-22,2.69113581160764e-20
"1094","ebi-a-GCST005838","WFIKKN2","WFIKKN2","Stroke","Wald ratio",1,-0.359290233837689,0.127417331499312,0.00480549497650268,0.0446735998229512
"1095","ebi-a-GCST005838","WIF1","WIF1","Stroke","Wald ratio",1,-0.0903942228335626,0.137821182943604,0.511901032343152,0.75327992076943
"1096","ebi-a-GCST005838","XG","XG","Stroke","Wald ratio",1,-0.32723064516129,0.0902916129032258,0.000289909641957821,0.00471792774812933
"1097","ebi-a-GCST006464","ACP5","ACP5","Endometrial cancer","Inverse variance weighted",16,0.0220624868120409,0.0207020888171858,0.28655336355591,0.583950207439869
"1098","ebi-a-GCST006464","ACVRL1","ACVRL1","Endometrial cancer","Wald ratio",1,-0.21490601878404,0.0730580401631909,0.00326543220069532,0.0329773413793242
"1100","ebi-a-GCST006464","ADA2","ADA2","Endometrial cancer","Wald ratio",1,-1.31555398276164,0.0730084158033248,1.37695466465866e-72,9.66450055257294e-70
"1101","ebi-a-GCST006464","ADAM8","ADAM8","Endometrial cancer","Wald ratio",1,-1.07732654862577,0.072434074851432,4.92034648443475e-50,1.53487475056117e-47
"1102","ebi-a-GCST006464","ADAMTS15","ADAMTS15","Endometrial cancer","Inverse variance weighted",16,0.00782682075521269,0.0184683038196905,0.671713510707477,0.845177892852829
"1103","ebi-a-GCST006464","ADAMTS16","ADAMTS16","Endometrial cancer","Inverse variance weighted",16,-0.00937590882893671,0.0222929165168377,0.674063307639039,0.846291989031579
"1107","ebi-a-GCST006464","ADGRG2","ADGRG2","Endometrial cancer","Wald ratio",1,0.23432154958165,0.0696624323257961,0.000769129869762959,0.0102869349802438
"1108","ebi-a-GCST006464","ADH4","ADH4","Endometrial cancer","Inverse variance weighted",16,-0.0360264155293472,0.0227858583916854,0.113858236606838,0.383052126151825
"1111","ebi-a-GCST006464","AGRN","AGRN","Endometrial cancer","Inverse variance weighted",16,0.0156547563351391,0.017510584538273,0.371312915343402,0.651334589082537
"1112","ebi-a-GCST006464","AGXT","AGXT","Endometrial cancer","Wald ratio",1,-0.232432163093306,0.073530285096015,0.00157206976693515,0.0185056011348866
"1114","ebi-a-GCST006464","ALDH1A1","ALDH1A1","Endometrial cancer","Inverse variance weighted",16,-0.00437867331878988,0.017584623632311,0.80335629303306,0.909542223721033
"1115","ebi-a-GCST006464","AMBN","AMBN","Endometrial cancer","Inverse variance weighted",16,-0.00836322052297665,0.0188838746979477,0.657855212001815,0.83968604948822
"1117","ebi-a-GCST006464","ANG","ANG","Endometrial cancer","Inverse variance weighted",16,-0.029926341711037,0.0177910083502202,0.0925485070473997,0.34483070144071
"1118","ebi-a-GCST006464","ANGPT2","ANGPT2","Endometrial cancer","Inverse variance weighted",16,0.0129914189611616,0.0207952465180468,0.532148134640714,0.767929009511078
"1120","ebi-a-GCST006464","ANXA10","ANXA10","Endometrial cancer","Wald ratio",1,-0.14549902988444,0.0762020687663466,0.0562125411069381,0.257449770240993
"1122","ebi-a-GCST006464","APLP1","APLP1","Endometrial cancer","Inverse variance weighted",16,0.0041961730708215,0.0194369638248103,0.82907642173758,0.920558455221774
"1124","ebi-a-GCST006464","ASAH2","ASAH2","Endometrial cancer","Inverse variance weighted",16,0.0337391177531996,0.0215768160286671,0.11789402114111,0.391701141246944
"1125","ebi-a-GCST006464","ASGR1","ASGR1","Endometrial cancer","Inverse variance weighted",16,-0.0208664354177754,0.0195214182674202,0.285114929766597,0.583134290465132
"1127","ebi-a-GCST006464","B4GALT1","B4GALT1","Endometrial cancer","Inverse variance weighted",16,0.0382180921095123,0.0221547659327943,0.0845183552937004,0.326614291104011
"1128","ebi-a-GCST006464","BAG3","BAG3","Endometrial cancer","Inverse variance weighted",16,0.0240293652170147,0.0220244033003232,0.275258074239193,0.574349344798614
"1129","ebi-a-GCST006464","BAIAP2","BAIAP2","Endometrial cancer","Inverse variance weighted",16,-0.00478472178062309,0.0202407293314224,0.813129450510311,0.914424567317323
"1130","ebi-a-GCST006464","BCAM","BCAM","Endometrial cancer","Inverse variance weighted",16,-0.00477544738156616,0.020619259877102,0.816847698124385,0.915500519750625
"1131","ebi-a-GCST006464","BSG","BSG","Endometrial cancer","Wald ratio",1,0.0333603826770308,0.073309212640382,0.64906320482389,0.835270151637377
"1132","ebi-a-GCST006464","BST1","BST1","Endometrial cancer","Wald ratio",1,-0.228831346325153,0.0481965409380631,2.05560910873611e-06,6.41235841419627e-05
"1133","ebi-a-GCST006464","BST2","BST2","Endometrial cancer","Wald ratio",1,-0.307161567967069,0.0740891692800807,3.38575651811708e-05,0.000754405668620135
"1136","ebi-a-GCST006464","C19orf12","C19orf12","Endometrial cancer","Inverse variance weighted",16,-0.0304423169919571,0.0248529683517,0.22061417317282,0.520103977893872
"1138","ebi-a-GCST006464","CA4","CA4","Endometrial cancer","Wald ratio",1,-0.267297343469719,0.0735856040545542,0.00028072352329829,0.00460895492198801
"1139","ebi-a-GCST006464","CA5A","CA5A","Endometrial cancer","Inverse variance weighted",16,-0.027339917386633,0.0214720485153875,0.202918908422122,0.501050866662365
"1140","ebi-a-GCST006464","CALB2","CALB2","Endometrial cancer","Inverse variance weighted",16,0.0187915921387396,0.0184364772365675,0.308078818639535,0.604002292828558
"1141","ebi-a-GCST006464","CALCA","CALCA","Endometrial cancer","Wald ratio",1,-0.147767717320122,0.062160612088006,0.0174449993213125,0.119165050108479
"1143","ebi-a-GCST006464","CBLIF","CBLIF","Endometrial cancer","Inverse variance weighted",16,-0.0193376040509732,0.0172981261214396,0.263608992427972,0.563014261119461
"1146","ebi-a-GCST006464","CCL16","CCL16","Endometrial cancer","Inverse variance weighted",16,0.00792287252063471,0.0150141643428184,0.597712289364401,0.807350133457087
"1148","ebi-a-GCST006464","CCL20","CCL20","Endometrial cancer","Inverse variance weighted",16,-0.0308047314511865,0.0205751482730152,0.134346036525187,0.417230638876617
"1149","ebi-a-GCST006464","CCL21","CCL21","Endometrial cancer","Wald ratio",1,-0.804269525355201,0.0744116259299483,3.14150848070472e-27,4.52296669721975e-25
"1150","ebi-a-GCST006464","CCL22","CCL22","Endometrial cancer","Wald ratio",1,-0.580094530337974,0.0752564603188162,1.27569033789931e-14,1.03811612279777e-12
"1154","ebi-a-GCST006464","CCL7","CCL7","Endometrial cancer","Inverse variance weighted",16,-0.00701484817762386,0.0236799628945059,0.767050158179817,0.893009877292074
"1156","ebi-a-GCST006464","CCN1","CCN1","Endometrial cancer","Inverse variance weighted",16,-0.00785816196210418,0.0192888356067978,0.683718401987614,0.85218175963606
"1157","ebi-a-GCST006464","CCN3","CCN3","Endometrial cancer","Wald ratio",1,0.31144166900552,0.0688217671966711,6.02994264235341e-06,0.000166788807570514
"1158","ebi-a-GCST006464","CCN5","CCN5","Endometrial cancer","Inverse variance weighted",16,0.0445452965227034,0.0220376097147648,0.0432455457739144,0.220348220980517
